SDFB Relationship ID,Person 1 ID,Person 2 ID,Original Confidence,Maximum Confidence
100128302,10007022,10008581,15,15
100128303,10007022,10008730,25,25
100128305,10007022,10009646,24,24
100128308,10007022,10010023,12,12
100128309,10007022,10010024,15,15
100128311,10007022,10010102,19,19
100128313,10007022,10010254,22,22
100128314,10007022,10010483,18,18
100128316,10007022,10010553,41,41
100128317,10007022,10010572,18,18
100128319,10007022,10010922,17,17
100128320,10007022,10011027,77,77
100128322,10007022,10011368,49,49
100128324,10007022,10012203,26,26
100128325,10007022,10012423,30,30
100128328,10007022,10012686,13,13
100128330,10007022,10012869,20,20
100128334,10007022,10013232,23,23
100128335,10007023,10007388,13,13
100128337,10007023,10007486,25,25
100128338,10007023,10007653,21,21
100128340,10007023,10008581,16,16
100128342,10007023,10009646,11,11
100128343,10007023,10009879,14,14
100128345,10007023,10009981,45,45
100128346,10007023,10010023,32,32
100128348,10007023,10010029,81,81
100128349,10007023,10010253,20,20
100128351,10007023,10010483,36,36
100128354,10007023,10010553,18,18
100128356,10007023,10010761,31,31
100128357,10007023,10010922,12,12
100128359,10007023,10011082,22,22
100128360,10007023,10011368,20,20
100128362,10007023,10011670,45,45
100128363,10007023,10011671,50,50
100128365,10007023,10012531,12,12
100128367,10007024,10007664,48,48
100128368,10007024,10008204,14,14
100128370,10007024,10009592,52,52
100128373,10007024,10012213,31,31
100128374,10007024,10012226,20,20
100128376,10007024,10013300,45,45
100128380,10007025,10010002,47,47
100128381,10007025,10011389,47,47
100128382,10007025,10012470,19,19
100128383,10007025,10012917,28,28
100128384,10007026,10010128,44,44
100128385,10007027,10007091,26,26
100128387,10007027,10007951,38,38
100128389,10007027,10011681,48,48
100128390,10007028,10007030,49,49
100128393,10007028,10008012,50,50
100128395,10007028,10008510,66,66
100128399,10007028,10008827,25,25
100128400,10007028,10008905,24,24
100128402,10007028,10009104,21,21
100128403,10007028,10009276,64,64
100128405,10007028,10009373,25,25
100128407,10007028,10010063,43,43
100128408,10007028,10010073,50,50
100128410,10007028,10010255,25,25
100128411,10007028,10010259,12,12
100128413,10007028,10010561,25,25
100128414,10007028,10010562,15,15
100128416,10007028,10010968,44,44
100128419,10007028,10011430,26,26
100128421,10007028,10011555,27,27
100128422,10007028,10011556,20,20
100128424,10007028,10011692,50,50
100128425,10007028,10011736,27,27
100128427,10007028,10012116,49,49
100128429,10007028,10012492,74,74
100128431,10007028,10012686,49,49
100128433,10007028,10012709,44,44
100128434,10007028,10012827,64,64
100128436,10007028,10012941,50,50
100128439,10007028,10013066,56,56
100128440,10007028,10013260,18,18
100128442,10007029,10007156,72,72
100128444,10007029,10009419,47,47
100128445,10007029,10010014,45,45
100128447,10007029,10010281,28,28
100128448,10007029,10010375,31,31
100128450,10007029,10010404,23,23
100128451,10007029,10010405,12,12
100128453,10007029,10011110,32,32
100128455,10007029,10011719,46,46
100128456,10007029,10011953,50,50
100128459,10007029,10012757,26,26
100128461,10007029,10012918,14,14
100128465,10007030,10008505,16,16
100128467,10007030,10008885,28,28
100128468,10007030,10009057,25,25
100128469,10007030,10009452,51,51
100128471,10007030,10010255,34,34
100128477,10007030,10012117,41,41
100128478,10007030,10012119,28,28
100128479,10007030,10012122,47,47
100128480,10007030,10012803,27,27
100128481,10007030,10012804,22,22
100128482,10007031,10008500,14,14
100128483,10007031,10008501,13,13
100128485,10007031,10009358,11,11
100128487,10007031,10011433,46,46
100128488,10007031,10012119,56,56
100128490,10007032,10011014,41,41
100128491,10007032,10011671,53,53
100128493,10007033,10008001,49,49
100128494,10007033,10009104,49,49
100128496,10007034,10007125,60,60
100128498,10007034,10007521,13,13
100128499,10007034,10007966,24,24
100128501,10007034,10008309,48,48
100128504,10007034,10008468,31,31
100128505,10007034,10008476,36,36
100128508,10007034,10009981,51,51
100128509,10007034,10010029,11,11
100128510,10007034,10010483,59,59
100128512,10007034,10011670,76,76
100128513,10007034,10011712,36,36
100128515,10007034,10012969,47,47
100128516,10007035,10008159,63,63
100128518,10007036,10008779,42,42
100128520,10007036,10009673,47,47
100128521,10007036,10010402,16,16
100128524,10007036,10010408,15,15
100128526,10007036,10011082,44,44
100128530,10007037,10008621,39,39
100128531,10007037,10008777,12,12
100128533,10007037,10009848,48,48
100128534,10007037,10010408,24,24
100128536,10007037,10013261,16,16
100128538,10007038,10010148,50,50
100128539,10007038,10010278,50,50
100128541,10007038,10011177,74,74
100128542,10007039,10007040,27,27
100128544,10007039,10007101,48,48
100128545,10007039,10007503,56,56
100128547,10007039,10007805,28,28
100128550,10007039,10011541,13,13
100128552,10007040,10007206,72,72
100128554,10007040,10007334,88,88
100128555,10007040,10007345,22,22
100128556,10007040,10007440,12,12
100128558,10007040,10007442,28,28
100128559,10007040,10007443,20,20
100128561,10007040,10007453,22,22
100128563,10007040,10007483,47,47
100128564,10007040,10007497,40,40
100128566,10007040,10007571,36,36
100128569,10007040,10007740,23,23
100128571,10007040,10007877,80,80
100128572,10007040,10007880,51,51
100128574,10007040,10007885,40,40
100128575,10007040,10007886,98,98
100128577,10007040,10007916,30,30
100128579,10007040,10008111,47,47
100128581,10007040,10008192,22,22
100128582,10007040,10008194,25,25
100128583,10007040,10008195,32,32
100128585,10007040,10008197,38,38
100128586,10007040,10008233,18,18
100128589,10007040,10008651,28,28
100128591,10007040,10008692,17,17
100128595,10007040,10009557,36,36
100128596,10007040,10009564,19,19
100128598,10007040,10010242,63,63
100128599,10007040,10010280,45,45
100128601,10007040,10010570,60,60
100128603,10007040,10010681,57,57
100128604,10007040,10010685,11,11
100128606,10007040,10010708,37,37
100128607,10007040,10010780,14,14
100128609,10007040,10010822,54,54
100128610,10007040,10010882,38,38
100128612,10007040,10010904,17,17
100128615,10007040,10011383,45,45
100128617,10007040,10011439,42,42
100128618,10007040,10011510,43,43
100128620,10007040,10011542,24,24
100128623,10007040,10011549,15,15
100128624,10007040,10011552,61,61
100128626,10007040,10011554,100,100
100128628,10007040,10011556,64,64
100128629,10007040,10011559,16,16
100128631,10007040,10011566,22,22
100128632,10007040,10011570,51,51
100128634,10007040,10011692,46,46
100128635,10007040,10011834,15,15
100128637,10007040,10012055,56,56
100128639,10007040,10012116,90,90
100128640,10007040,10012117,39,39
100128642,10007040,10012132,48,48
100128643,10007040,10012153,45,45
100128645,10007040,10012336,16,16
100128646,10007040,10012458,28,28
100128648,10007040,10012841,92,92
100128650,10007040,10013005,69,69
100128653,10007040,10013038,69,69
100128654,10007040,10013087,17,17
100128656,10007040,10013258,48,48
100128660,10007041,10007340,46,46
100128661,10007041,10007453,22,22
100128663,10007041,10007571,14,14
100128664,10007041,10007880,23,23
100128666,10007041,10008112,33,33
100128668,10007041,10008193,21,21
100128669,10007041,10008194,28,28
100128671,10007041,10008406,21,21
100128672,10007041,10008989,13,13
100128674,10007041,10010280,43,43
100128675,10007041,10010570,15,15
100128677,10007041,10010616,46,46
100128680,10007041,10010786,33,33
100128682,10007041,10010904,42,42
100128683,10007041,10011183,56,56
100128685,10007041,10011386,30,30
100128686,10007041,10011387,24,24
100128688,10007041,10011542,18,18
100128689,10007041,10011543,17,17
100128691,10007041,10011675,30,30
100128693,10007041,10012117,14,14
100128694,10007041,10012192,49,49
100128696,10007041,10012668,56,56
100128699,10007041,10013038,14,14
100128700,10007041,10013054,23,23
100128702,10007043,10008475,17,17
100128704,10007043,10010256,47,47
100128705,10007043,10010396,14,14
100128707,10007043,10011323,64,64
100128708,10007043,10011324,50,50
100128710,10007043,10012992,18,18
100128711,10007043,10012993,17,17
100128713,10007044,10007046,70,70
100128715,10007044,10007302,38,38
100128716,10007044,10007928,42,42
100128719,10007044,10008270,35,35
100128721,10007044,10009566,15,15
100128725,10007044,10011687,17,17
100128726,10007044,10011869,24,24
100128728,10007044,10012259,15,15
100128729,10007045,10007314,32,32
100128731,10007045,10009752,50,50
100128733,10007045,10010992,12,12
100128734,10007045,10011323,16,16
100128736,10007045,10012119,67,67
100128737,10007045,10012974,22,22
100128739,10007045,10013079,11,11
100128740,10007046,10007485,31,31
100128742,10007046,10008031,17,17
100128745,10007046,10009406,23,23
100128747,10007046,10009558,17,17
100128748,10007046,10009566,21,21
100128750,10007046,10009866,28,28
100128751,10007046,10010257,12,12
100128753,10007046,10010992,25,25
100128754,10007046,10011091,51,51
100128756,10007046,10011372,51,51
100128758,10007046,10011579,24,24
100128759,10007046,10011670,28,28
100128761,10007046,10011687,14,14
100128764,10007046,10012259,28,28
100128765,10007046,10012283,54,54
100128767,10007046,10013195,13,13
100128769,10007047,10011671,21,21
100128770,10007047,10011946,50,50
100128772,10007049,10007972,14,14
100128773,10007049,10007973,39,39
100128775,10007049,10010611,33,33
100128776,10007050,10008475,43,43
100128778,10007050,10012377,44,44
100128780,10007052,10007556,14,14
100128781,10007052,10007698,56,56
100128784,10007052,10007985,21,21
100128786,10007052,10008612,39,39
100128790,10007052,10008941,50,50
100128791,10007052,10009479,32,32
100128793,10007052,10010517,87,87
100128794,10007052,10010936,30,30
100128796,10007052,10011091,24,24
100128798,10007052,10011667,45,45
100128799,10007052,10012494,55,55
100128801,10007052,10012598,36,36
100128802,10007052,10012599,34,34
100128804,10007053,10008665,18,18
100128805,10007053,10008666,16,16
100128807,10007053,10010236,47,47
100128810,10007053,10010624,11,11
100128812,10007053,10011681,35,35
100128813,10007053,10013202,68,68
100128815,10007054,10008338,56,56
100128816,10007054,10008867,45,45
100128818,10007054,10010128,49,49
100128819,10007054,10010248,28,28
100128821,10007054,10010863,21,21
100128823,10007054,10011251,12,12
100128824,10007054,10011710,59,59
100128826,10007055,10007424,28,28
100128829,10007055,10011681,53,53
100128830,10007057,10012539,51,51
100128832,10007058,10012000,65,65
100128834,10007059,10012622,56,56
100128835,10007059,10013264,12,12
100128837,10007060,10011666,47,47
100128838,10007061,10007062,24,24
100128840,10007061,10007065,44,44
100128841,10007061,10007066,60,60
100128843,10007061,10011670,12,12
100128845,10007061,10013232,53,53
100128846,10007061,10013300,15,15
100128849,10007062,10007066,49,49
100128851,10007062,10008359,23,23
100128855,10007062,10010872,22,22
100128856,10007062,10011354,55,55
100128858,10007062,10011671,38,38
100128859,10007062,10011681,13,13
100128861,10007062,10012467,15,15
100128863,10007062,10012967,26,26
100128864,10007063,10007065,47,47
100128866,10007063,10008000,26,26
100128867,10007063,10009767,11,11
100128869,10007063,10010872,25,25
100128870,10007063,10011354,27,27
100128872,10007063,10011671,54,54
100128875,10007063,10012197,11,11
100128877,10007063,10012657,19,19
100128878,10007063,10012967,22,22
100128880,10007064,10008048,34,34
100128881,10007064,10011640,42,42
100128883,10007064,10012753,44,44
100128884,10007064,10012806,15,15
100128886,10007065,10007066,88,88
100128888,10007065,10007193,30,30
100128889,10007065,10009165,26,26
100128891,10007065,10009765,19,19
100128894,10007065,10011396,45,45
100128895,10007065,10011693,81,81
100128897,10007066,10007263,17,17
100128899,10007066,10007541,38,38
100128900,10007066,10007542,11,11
100128907,10007066,10008275,41,41
100128908,10007066,10008433,13,13
100128909,10007066,10008435,11,11
100128910,10007066,10008519,45,45
100128911,10007066,10008599,81,81
100128912,10007066,10008726,21,21
100128913,10007066,10008911,28,28
100128915,10007066,10009069,19,19
100128916,10007066,10009112,15,15
100128920,10007066,10009338,52,52
100128921,10007066,10009506,40,40
100128923,10007066,10009672,41,41
100128924,10007066,10009699,46,46
100128926,10007066,10009831,26,26
100128928,10007066,10009908,100,100
100128929,10007066,10010286,13,13
100128931,10007066,10010538,36,36
100128932,10007066,10010565,36,36
100128934,10007066,10010657,47,47
100128935,10007066,10011035,12,12
100128939,10007066,10011197,54,54
100128940,10007066,10011198,12,12
100128942,10007066,10011517,47,47
100128943,10007066,10011640,45,45
100128945,10007066,10011683,43,43
100128946,10007066,10011693,24,24
100128948,10007066,10011816,37,37
100128949,10007066,10011817,12,12
100128951,10007066,10011888,13,13
100128953,10007066,10012109,56,56
100128954,10007066,10012167,19,19
100128956,10007066,10012467,39,39
100128959,10007066,10012567,15,15
100128960,10007066,10012568,13,13
100128962,10007066,10012933,52,52
100128964,10007066,10013033,11,11
100128965,10007066,10013084,14,14
100128967,10007066,10013300,41,41
100128968,10007067,10008707,38,38
100128970,10007067,10009758,45,45
100128971,10007067,10010937,43,43
100128973,10007067,10013132,28,28
100128975,10007069,10011671,50,50
100128978,10007069,10012362,15,15
100128979,10007069,10012933,50,50
100128981,10007070,10013301,44,44
100128985,10007072,10007855,43,43
100128986,10007072,10009659,19,19
100128988,10007072,10010002,12,12
100128989,10007072,10010045,27,27
100128991,10007072,10011022,62,62
100128993,10007072,10011319,54,54
100128994,10007072,10011842,22,22
100128996,10007072,10012478,12,12
100128997,10007073,10008338,28,28
100128999,10007073,10009549,79,79
100129000,10007073,10010043,22,22
100129002,10007073,10010812,28,28
100129005,10007073,10011710,21,21
100129007,10007073,10012973,57,57
100129008,10007073,10013148,57,57
100129010,10007074,10008078,28,28
100129011,10007074,10008302,43,43
100129013,10007074,10009828,30,30
100129014,10007074,10010008,14,14
100129016,10007074,10010749,18,18
100129018,10007074,10012897,45,45
100129019,10007074,10012910,43,43
100129021,10007076,10010108,34,34
100129024,10007076,10013300,55,55
100129025,10007078,10013084,60,60
100129027,10007079,10007420,27,27
100129029,10007079,10008531,14,14
100129030,10007079,10008532,28,28
100129032,10007079,10009786,17,17
100129033,10007079,10009875,32,32
100129035,10007079,10010754,44,44
100129036,10007079,10010774,15,15
100129038,10007079,10010872,56,56
100129040,10007079,10011356,36,36
100129041,10007079,10011670,46,46
100129044,10007079,10012226,46,46
100129046,10007079,10012499,13,13
100129050,10007079,10013132,42,42
100129051,10007079,10013257,43,43
100129053,10007080,10010251,61,61
100129054,10007080,10010583,22,22
100129056,10007081,10008423,34,34
100129058,10007081,10009182,52,52
100129059,10007081,10009549,51,51
100129061,10007081,10010276,48,48
100129062,10007081,10011671,59,59
100129064,10007081,10011750,51,51
100129065,10007081,10011793,48,48
100129067,10007081,10011954,52,52
100129070,10007081,10012478,34,34
100129072,10007082,10011681,49,49
100129073,10007083,10007087,33,33
100129075,10007083,10007513,32,32
100129076,10007083,10007609,13,13
100129078,10007083,10008089,41,41
100129079,10007083,10008546,17,17
100129081,10007083,10009178,19,19
100129083,10007083,10009723,56,56
100129084,10007083,10010290,34,34
100129086,10007083,10010773,49,49
100129089,10007083,10011712,20,20
100129090,10007083,10012172,52,52
100129092,10007083,10013025,15,15
100129094,10007083,10013202,31,31
100129096,10007084,10007175,26,26
